event_id,title,crime_type,crime_type_zh,city,state,lat,lng,source_media,news_url,pub_time,pub_ts,city_method,llm_verified,llm_score,llm_state,llm_city,llm_neighbor,llm_type,etl_dt
inc_072,Coordenador de campanha é flagrado com dinheiro em espécie no dia da eleição suplementar em RR,outros,其他,Boa Vista,RR,2.836516,-60.690015,G1 Roraima,https://g1.globo.com/rr/roraima/noticia/2026/06/21/coordenador-de-campanha-e-flagrado-com-dinheiro-em-especie-no-dia-da-eleicao-suplementar-em-rr.ghtml,2026-06-21T19:53:27+00:00,1782071607,default,,,,,,,20260622
inc_073,Irã deixa local de negociação com EUA após ameaças de Trump,violencia,暴力,Brasília,DF,-15.800305,-47.893717,Metrópoles DF,https://www.metropoles.com/mundo/ira-deixa-local-de-negociacao-com-eua-apos-ameacas-de-trump,2026-06-21T19:49:51+00:00,1782071391,default,,,,,,,20260622
inc_074,"Irã pede que EUA &#8216;meça palavras&#8217;, após ameaça de Trump",violencia,暴力,São Paulo,,-23.561456,-46.630498,Carta Capital,https://www.cartacapital.com.br/mundo/ira-pede-que-eua-meca-palavras-apos-ameaca-de-trump/,2026-06-21T16:47:51-03:00,1782071271,default,,,,,,,20260622
inc_075,Diretora de escola estadual e esposa são encontradas mortas em Anápolis,homicidio,凶杀,Goiânia,GO,-16.679121,-49.286551,Jornal Opção GO,https://www.jornalopcao.com.br/ultimas-noticias/diretora-de-escola-estadual-e-esposa-sao-encontradas-mortas-em-anapolis-839088/,2026-06-21T19:37:31+00:00,1782070651,default,,,,,,,20260622
inc_076,"Assaltantes abordam mulher, mas são rendidos e presos pela Guarda Municipal em Maceió - TNH1",roubo,抢劫,Maceió,AL,-9.666239,-35.726029,GNews Maceió #1,https://news.google.com/rss/articles/CBMivgFBVV95cUxOT3VxYWtETUNvWC14SzNLS2ZiZ2tnRU5TdXBCOVBveTJnTzQtcVJzNldGYkNadUljb2tyUUMxSjdlQ2NKUzJQMlB6czZtQ2xiRlMyTzZ1cXFMSUdlOTJ1LTlUM2pIdGl4b3hXcGN6UnhQS0xrNzFmU0dDS1Rxa05JVGFCMUxsZzVab3BVcUFhMGFSM3BPUzRzNVdaNEprYW40VUNTN1Y4QXVoT29LYnVNTWtNbUxSVVluSHVPQzl30gG4AUFVX3lxTE5wTERhRktmdnFvNjJlTEJYRTdFQUIwOVFFSVFsT29UNGFfWGh0aGlkOFVQM2p3bVhkbG9WLTVVOG5BU0xLaVdwdEVyR3N2V2ZHVEJnb2dYRHZ2SC14a0p3QXptSFpmd3huUDZmc3VGdGZTeWZtT2hhVGRUY0MzOXdIeTZTNWhqWHV2RUcwS0JMM1lLbkZxdUJ5VUxlUV82dkliOTJKbDNLSlRIZF9yRWs4TEU5Qm5yRWs?oc=5,2026-06-21T19:32:26+00:00,1782070346,title,,,,,,,20260622
inc_077,Suspeito de tentativa de sequestro de criança confessa crime e diz que se escondeu por temer ser morto - Terra,homicidio,凶杀,São Paulo,SP,-23.560758,-46.60938,GNews São Paulo #1,https://news.google.com/rss/articles/CBMiowJBVV95cUxNYzVGLW13MlU4eGN3NE9rUVlmc0FzSW53ZUFDb2g2MW1zaldHano3ZlBUR3huV01vUlRWam0yQkRnYVpiVlBuenA2WUh5MG9TR3NsVEs5cEpvX1MtMGxSLUFvNUtfRmJVNXo0SExXVUV5NEpTZ0N2ZWN2SGl5cm1ZWG1jam1JaUVsaFlQOW5nT1JBWlI4dHE3Z1VxZlJtTk5WVW84ak00SS1ZMFNKbHNXVmxjMTJsOUNCVTRkWEtpOWc3WU9sX3RWN1pHcnUzX0R2ems0ZXh0X01OUU9zS2doS1c3MTBkbTgzM0xfaklkMGZjQVBVRUVLd3BBRmcxZE9zeFJsX1JkcVhzWHk3b1lQZk0yM09iV2MwbTdiV3ZkOFNCb0E?oc=5,2026-06-21T19:25:00+00:00,1782069900,default,,,,,,,20260622
inc_078,"Mais de 7,6 mil moradores de Rio Branco tiveram veículos furtados no último ano, aponta pesquisa",roubo,抢劫,Rio Branco,AC,-9.987728,-67.827655,G1 Acre,https://g1.globo.com/ac/acre/noticia/2026/06/21/mais-de-76-mil-moradores-de-rio-branco-tiveram-veiculos-furtados-no-ultimo-ano-aponta-pesquisa.ghtml,2026-06-21T19:22:33+00:00,1782069753,title,,,,,,,20260622
inc_079,"Mais de 7,6 mil moradores de Rio Branco tiveram veículos furtados no último ano, aponta pesquisa - G1",furto,盗窃,Rio Branco,AC,-9.953147,-67.816909,GNews Rio Branco #1,https://news.google.com/rss/articles/CBMi8AFBVV95cUxPRHNKcXN5X2F0VjFMb3pmUnVvNU8xdWFsRWZrZi1UQnhXRmt4MHJaUVRaTWFFRTRZZEtDTnFSTFpKUHkyODI5MVd4X1Vsd25zb2luXzd0RnRnaFpwWklXcmpuVmEtcGVGa1lvT1dTUkVsS1NzVkhkeVE0TGwzNnVYdHNYaTdfeEh6dnQ4VXI5azh4UFpVSnNqenlfc3hxMFMzY3h2S2UybXdmdDVKOGF4aXh6M05MNUp6VjVKYVUxdVFmdDlONWFvdm9VR0dOSll4UGw1dVhhUDBfYkhHSkktdGRFT01FWFJkeFRKa21SNnTSAfABQVVfeXFMT0RzSnFzeV9hdFYxTG96ZlJ1bzVPMXVhbEVma2YtVEJ4V0ZreDByWlFUWk1hRUU0WWRLQ05xUkxaSlB5MjgyOTFXeF9VbHduc29pbl83dEZ0Z2hacFpJV3JqblZhLXBlRmtZb09XU1JFbEtTc1ZIZHlRNExsMzZ1WHRzWGk3X3hIenZ0OFVyOWs4eFBaVUpzanp5X3N4cTBTM2N4dktlMm13ZnQ1SjhheGl4ejNOTDVKelY1SmFVMXVRZnQ5TjVhb3ZvVUdHTkpZeFBsNXVYYVAwX2JIR0pJLXRkRU9NRVhSZHhUSmttUjZ0?oc=5,2026-06-21T19:22:33+00:00,1782069753,title,,,,,,,20260622
inc_080,Dono de imóvel terá que indenizar pais de menina morta ao cair de vaso sanitário em SC,homicidio,凶杀,Florianópolis,SC,-27.601859,-48.549513,G1 Santa Catarina,https://g1.globo.com/sc/santa-catarina/noticia/2026/06/21/dono-de-imovel-tera-que-indenizar-familia-de-menina-morta-ao-cair-de-vaso-sanitario-em-sc.ghtml,2026-06-21T19:19:10+00:00,1782069550,default,,,,,,,20260622
inc_081,"Santos terá espaço pet com piscina, túnel, ponte e percurso recreativo para cães",outros,其他,Santos,,-23.941821,-46.310251,G1 Brasil,https://g1.globo.com/sp/santos-regiao/noticia/2026/06/21/santos-tera-espaco-pet-com-piscina-tunel-ponte-e-percurso-recreativo-para-caes.ghtml,2026-06-21T19:10:08+00:00,1782069008,title,,,,,,,20260622
inc_082,Cliente é preso por tentar matar garota de programa após ser cobrado em Boa Vista,homicidio,凶杀,Boa Vista,RR,2.815775,-60.694466,G1 Roraima,https://g1.globo.com/rr/roraima/noticia/2026/06/21/cliente-e-preso-por-tentar-matar-garota-de-programa-apos-ser-cobrado-em-boa-vista.ghtml,2026-06-21T19:07:31+00:00,1782068851,title,,,,,,,20260622
inc_083,Jovem de 22 anos morre após afogamento em área rural de Alto Paraíso de Goiás,homicidio,凶杀,Goiânia,GO,-16.686706,-49.254567,Jornal Opção GO,https://www.jornalopcao.com.br/goias/jovem-de-22-anos-morre-apos-afogamento-em-area-rural-de-alto-paraiso-de-goias-839085/,2026-06-21T19:02:32+00:00,1782068552,default,,,,,,,20260622
inc_084,"Falta de professores deixa alunos sem aulas em escolas e CMEIs de Teresina: 'só dois dias por semana', diz pai",faccao,派系,Teresina,PI,-5.089811,-42.796429,G1 Piauí,https://g1.globo.com/pi/piaui/noticia/2026/06/21/falta-de-professores-escolas-cmeis-teresina.ghtml,2026-06-21T19:01:08+00:00,1782068468,title,,,,,,,20260622
inc_085,Polícia encontra arma escondida em caixa de livros em Governador Valadares,trafico,贩毒,Governador Valadares,,-18.843263,-41.963408,G1 Brasil,https://g1.globo.com/mg/vales-mg/noticia/2026/06/21/policia-encontra-arma-escondida-em-caixa-de-livros-em-governador-valadares.ghtml,2026-06-21T18:59:13+00:00,1782068353,title,,,,,,,20260622
inc_086,Passageiro de ônibus é preso com 600 perfumes e eletrônicos contrabandeados na BR-364,policia,警方,Cuiabá,MT,-15.585221,-56.103785,G1 Mato Grosso,https://g1.globo.com/mt/mato-grosso/noticia/2026/06/21/passageiro-de-onibus-e-preso-com-600-perfumes-e-eletronicos-contrabandeados-na-br-364.ghtml,2026-06-21T18:58:30+00:00,1782068310,default,,,,,,,20260622
inc_087,Tamanduá fica preso em portão de residência e é resgatado em Estância,outros,其他,Aracaju,SE,-10.967786,-37.076391,G1 Sergipe,https://g1.globo.com/se/sergipe/noticia/2026/06/21/tamandua-fica-preso-em-portao-de-residencia-e-e-resgatado-em-estancia.ghtml,2026-06-21T18:57:10+00:00,1782068230,default,,,,,,,20260622
inc_088,Mordida de macaco pode ter causado morte de atriz famosa,homicidio,凶杀,Salvador,BA,-12.954777,-38.523166,A Tarde,https://atarde.com.br/mundo/mordida-de-macaco-pode-ter-causado-morte-de-atriz-famosa-1392861,2026-06-21T18:55:50+00:00,1782068150,default,,,,,,,20260622
inc_089,"El Niño, frente fria e calor: veja o que esperar do inverno neste ano",homicidio,凶杀,Salvador,BA,-12.995384,-38.487154,A Tarde,https://atarde.com.br/brasil/el-nino-frente-fria-e-calor-veja-o-que-esperar-do-inverno-neste-ano-1392860,2026-06-21T18:52:13+00:00,1782067933,default,,,,,,,20260622
inc_090,O filme de 1975 que o famoso diretor Wim Wenders tirou de cartaz por ter topless de atriz de 13 anos,outros,其他,Vitória,ES,-20.297685,-40.299704,A Gazeta ES,https://www.agazeta.com.br/mundo/o-filme-de-1975-que-o-famoso-diretor-wim-wenders-tirou-de-cartaz-por-ter-topless-de-atriz-de-13-anos-0626,2026-06-21T18:35:30+00:00,1782066930,default,,,,,,,20260622
inc_091,MS: vereador de Douradina é sobrevivente de acidente com dois mortos,homicidio,凶杀,Brasília,DF,-15.796645,-47.910762,Metrópoles DF,https://www.metropoles.com/brasil/ms-vereador-de-douradina-e-sobrevivente-de-acidente-com-dois-mortos,2026-06-21T18:32:53+00:00,1782066773,default,,,,,,,20260622
inc_092,"Com gol de Yamal, Espanha atropela Arábia Saudita e assume liderança do Grupo H",veiculo,车辆,Vitória,ES,-20.315377,-40.301558,A Gazeta ES,https://www.agazeta.com.br/futebol/com-gol-de-yamal-espanha-atropela-arabia-saudita-e-assume-lideranca-do-grupo-h-0626,2026-06-21T18:26:07+00:00,1782066367,default,,,,,,,20260622
inc_093,Santos testa larvicida que impede larvas de virar mosquito da dengue; efeito dura até seis meses,homicidio,凶杀,Santos,,-23.940302,-46.34874,G1 Brasil,https://g1.globo.com/sp/santos-regiao/mais-saude/noticia/2026/06/21/santos-testa-larvicida-que-impede-larvas-de-virar-mosquito-da-dengue-efeito-dura-ate-seis-meses.ghtml,2026-06-21T18:22:20+00:00,1782066140,title,,,,,,,20260622
inc_094,Chefe de facção na Região Metropolitana de Fortaleza é preso,homicidio,凶杀,Fortaleza,CE,-3.741436,-38.564802,G1 Ceará,https://g1.globo.com/ce/ceara/noticia/2026/06/21/chefe-de-faccao-na-regiao-metropolitana-de-fortaleza-e-preso.ghtml,2026-06-21T18:18:46+00:00,1782065926,title,,,,,,,20260622
inc_095,Ônibus do BRT invade calçada e atinge imóveis após colidir com carro e moto em Ananindeua,homicidio,凶杀,Belém,PA,-1.462536,-48.512916,G1 Pará,https://g1.globo.com/pa/para/noticia/2026/06/21/onibus-do-brt-invade-calcada-e-destroi-telhados-em-acidente-grave-em-ananindeua.ghtml,2026-06-21T18:15:13+00:00,1782065713,default,,,,,,,20260622
inc_096,Frio de 0°C traz alerta ao campo um mês após morte de 80 bois em MS,homicidio,凶杀,Campo Grande,MS,-20.464735,-54.629031,G1 Mato Grosso do Sul,https://g1.globo.com/ms/mato-grosso-do-sul/noticia/2026/06/21/morte-de-bois-proprietarios-rurais-devem-se-atentar-para-temperaturas-abaixo-de-oc-em-ms.ghtml,2026-06-21T18:14:44+00:00,1782065684,default,,,,,,,20260622
inc_097,"Ex-paquito da Xuxa, Robson Barros morre aos 57 anos em São Paulo",homicidio,凶杀,São Paulo,GO,-23.556407,-46.651904,Jornal Opção GO,https://www.jornalopcao.com.br/luto/ex-paquito-da-xuxa-robson-barros-morre-aos-57-anos-em-sao-paulo-839070/,2026-06-21T18:13:15+00:00,1782065595,title,,,,,,,20260622
inc_098,Detento que escapou de Conjunto Penal na Bahia durante reparo na rede elétrica é recapturado,homicidio,凶杀,Salvador,BA,-12.950626,-38.514424,G1 Bahia,https://g1.globo.com/ba/feira-de-santana-regiao/noticia/2026/06/21/detento-que-escapou-de-conjunto-penal-na-bahia-durante-reparo-na-rede-eletrica-e-recapturado.ghtml,2026-06-21T18:11:53+00:00,1782065513,default,,,,,,,20260622
inc_099,Homem é morto a tiros dentro de casa em Aracruz,homicidio,凶杀,Vitória,ES,-20.323154,-40.309179,A Gazeta ES,https://www.agazeta.com.br/agora/homem-e-morto-a-tiros-dentro-de-casa-em-aracruz-0626,2026-06-21T18:10:55+00:00,1782065455,default,,,,,,,20260622
inc_100,"Foragido por homicídio no RJ é preso durante operação policial na BR-354, em MG",homicidio,凶杀,Uberlândia,MG,-18.900302,-48.277495,G1 Triângulo Mineiro,https://g1.globo.com/mg/triangulo-mineiro/noticia/2026/06/21/foragido-por-homicidio-no-rj-e-preso-durante-operacao-policial-na-br-354-em-mg.ghtml,2026-06-21T18:04:34+00:00,1782065074,default,,,,,,,20260622
inc_101,O filme de 1975 que o famoso diretor Wim Wenders tirou de cartaz por ter topless de atriz de 13 anos,outros,其他,São Paulo,,-23.55005,-46.649554,BBC Brasil,https://www.bbc.com/portuguese/articles/c8090gjr53jo?at_medium=RSS&amp;at_campaign=rss,2026-06-21T18:03:39+00:00,1782065019,default,,,,,,,20260622
inc_102,Guarda Municipal impede assalto e prende dupla na Serraria - Prefeitura de Maceió,roubo,抢劫,Maceió,AL,-9.660158,-35.728287,GNews Maceió #1,https://news.google.com/rss/articles/CBMinwFBVV95cUxOQmJENk1fTkZSU2YzNW5Ncm1vMUpQYkJPTm5LaFZTczlwcEdRZ1FZNDNhSF9rd19ITEtYY0lpRVkwcHM4WkZMcnBLQ2g2TnAtdkhUdFhIbDNWMm5hNWFMdmZPaURBdV85cDIzVEd3RFZURXZTbXVSdUdiUENWcVJMendXbHI5bHJpQkhjeElnY3hORmdUNVF2Qi1fWGVtMDg?oc=5,2026-06-21T18:03:00+00:00,1782064980,title,,,,,,,20260622
inc_103,Guarda Municipal frustra assalto e detém dois suspeitos na Serraria - Tribuna do Agreste,roubo,抢劫,Maceió,AL,-9.632709,-35.688831,GNews Maceió #1,https://news.google.com/rss/articles/CBMixgFBVV95cUxQd0FGRU94d2tyMnlnRjR3T1hTUks5aUs4UjZSQUNubUo2QWM2VzJ0VEp3aHpVMHFPbHFRa3dOdzRfdDdBWEtYaXhSSDI3a3hYZ2I5b0NIWFBWbHJ1cmhhQzE1RkpnVlpmWDRfRkRMTXp0ZTdZNThqLURPZFpBcllpWHFDVGJucUdtcEdwVkI0RVZOZEtqWWZlTEdvQkg0WXVxaTM1ejRTYk9kNV9zYTZ1RjB5YW9ZWEtFQWdzVGQxM1N2WW1vMlE?oc=5,2026-06-21T18:03:00+00:00,1782064980,default,,,,,,,20260622
inc_104,Xuxa lamenta morte de ex-paquito Robson Barros: 'meu paulistinha',homicidio,凶杀,São Paulo,SP,-23.526029,-46.635079,G1 São Paulo,https://g1.globo.com/sp/sao-paulo/noticia/2026/06/21/xuxa-lamenta-morte-de-ex-paquito-robson-barros-meu-paulistinha.ghtml,2026-06-21T18:01:08+00:00,1782064868,default,,,,,,,20260622
inc_105,Nova lei pode liberar porte de arma para quem trabalha em escritório,outros,其他,Salvador,BA,-12.995576,-38.520983,A Tarde,https://atarde.com.br/brasil/nova-lei-pode-liberar-porte-de-arma-para-quem-trabalha-em-escritorio-1392855,2026-06-21T18:00:26+00:00,1782064826,default,,,,,,,20260622
inc_106,Avanço do crime organizado é desafio para instituições - Tribuna do Planalto,outros,其他,Rio de Janeiro,RJ,-22.913562,-43.165062,GNews Rio de Janeiro #1,https://news.google.com/rss/articles/CBMikgFBVV95cUxPYnYzQ1pKTi1odWVfTHI1S3F1bUlITlhaNjU0WmFiUUMtZmdETHVGTlpraVd0WHA2a1Bwcng4d1Y2LXN6Y0RFVW1iMk9lbWlFSG1pdlhIaTRudGsxYkkwYl9mMUtPSHZuLWk3czA1QjRhQmdPNzU0bTJFTWJfdXNYNkdZTnJTaHhIaGluT2xMVlVhdw?oc=5,2026-06-21T18:00:00+00:00,1782064800,default,,,,,,,20260622
inc_107,"PF apreende 1,6 tonelada de drogas em carreta que abasteceria comunidades do Rio - Tribuna do Sertão",trafico,贩毒,Rio de Janeiro,RJ,-22.916094,-43.172694,GNews Rio de Janeiro #1,https://news.google.com/rss/articles/CBMi2wFBVV95cUxOQ0VsTkM4NW9PSUgtZEI1ZHBUYUd5QWIyRGV5LTExc19MX1dWNDZwbWg0WTZNbW9HZ1VpWVZYTUs0Z1k1ektlaUVkRVpqSzdIXzZNN1NrTWczbWdYY3hEVWxNekxTejNIeVZ3Zk9ZQUFabWZHMnRSU1ZZTVY3MkNYWHNYZnNhb094aUpBaUcyWEdwQ0xwZ3FsbldnWHZ5VTBwaU9FNE1HUVpGZl9tME1rOWZ5dzZCbFd5NFFsVW9xbzdIX2VtVEpiQURxNkw3N0xEMHRuNXBEQUVaZGs?oc=5,2026-06-21T18:00:00+00:00,1782064800,default,,,,,,,20260622
inc_108,Engavetamento na BR-316 em Teresina envolve sete veículos; testemunhas citam racha,veiculo,车辆,Teresina,PI,-5.086797,-42.790922,G1 Piauí,https://g1.globo.com/pi/piaui/noticia/2026/06/21/engavetamento-br-316-teresina-racha.ghtml,2026-06-21T17:58:04+00:00,1782064684,title,,,,,,,20260622
inc_109,Homem morre após cair da arquibancada em show de banda famosa,homicidio,凶杀,Salvador,BA,-12.969446,-38.477149,A Tarde,https://atarde.com.br/mundo/homem-morre-apos-cair-da-arquibancada-em-show-de-banda-famosa-1392854,2026-06-21T17:53:05+00:00,1782064385,default,,,,,,,20260622
inc_110,Confusão entre crianças termina com homem morto por PM à paisana,homicidio,凶杀,Salvador,BA,-12.995162,-38.479627,A Tarde,https://atarde.com.br/policia/confusao-entre-criancas-termina-com-homem-morto-por-pm-a-paisana-1392853,2026-06-21T17:52:02+00:00,1782064322,default,,,,,,,20260622
inc_111,Suspeito de tentar sequestrar criança em São Paulo é preso e admite crime - VEJA,sequestro,绑架,São Paulo,SP,-23.52824,-46.63268,GNews São Paulo #1,https://news.google.com/rss/articles/CBMiqwFBVV95cUxOVmNiR2tSbWUxekR4bVdkZkhIRWx4eHJhdHlnWWhGN1hNUjR0YXBIUlpCeTF5WEx6MVBXZmlPZVB4SGQ4LUo4ZlVjNmdBa0R2d0ZZN2ZoZVpoSm9HLTU2UXQ3Ti1fRXotOGxtVmE5VGhYbXRfOXNoNjhpMGwzQ3Zua1d5OXlBMW4yaUZfTm4xT01Vd3JheTlrRHFadFNyWjRHWTVhdWJNSDhBTFU?oc=5,2026-06-21T17:50:54+00:00,1782064254,title,,,,,,,20260622
inc_112,"Com uma hora de diferença, duas pessoas morrem em batidas de moto contra postes em Cuiabá",homicidio,凶杀,Cuiabá,MT,-15.577957,-56.092465,G1 Mato Grosso,https://g1.globo.com/mt/mato-grosso/noticia/2026/06/21/com-uma-hora-de-diferenca-duas-pessoas-morrem-em-batidas-de-moto-contra-postes-em-cuiaba.ghtml,2026-06-21T17:46:57+00:00,1782064017,title,,,,,,,20260622
inc_113,"Exames mostram melhora na saúde de menina de 11 anos picada por escorpião no DF, diz família",homicidio,凶杀,Brasília,DF,-15.773958,-47.871989,G1 Distrito Federal,https://g1.globo.com/df/distrito-federal/noticia/2026/06/21/exames-apontam-melhora-no-quadro-de-menina-picada-por-escorpiao-em-tenis-no-df-diz-familia.ghtml,2026-06-21T17:46:51+00:00,1782064011,default,,,,,,,20260622
inc_114,Banco vai indenizar funcionária do ES cobrada por metas e ameaçada de demissão,violencia,暴力,Vitória,ES,-20.320102,-40.33385,A Gazeta ES,https://www.agazeta.com.br/banco-vai-indenizar-funcionaria-do-es-cobrada-por-metas-e-ameacada-de-demissao-0626,2026-06-21T17:45:37+00:00,1782063937,default,,,,,,,20260622
inc_115,Reeducando volta a ser preso após roubo de dois carros em Maceió - TNH1,roubo,抢劫,Maceió,AL,-9.629445,-35.71146,GNews Maceió #1,https://news.google.com/rss/articles/CBMiowFBVV95cUxOUHFRdHAwU2diM0RORUR5aDl2cktMemQtTlNTYUZNUzVjcENMUy05dTFIU1pPMEVxUzE3Z1dqX01zVEZMZXQ4bDV0bDQyWjRpaDVaSTdXeGhWendnWGNvWmNGVURlZkZ3R3p1N2tuTUJQbjgyOWs0eEtuV3hNcG54RVd2NHFCVnJCN1Q4UW9TMXdScW4zRUJKcmNCRVRWdkFBZUx30gGeAUFVX3lxTFBXNTlKa3RrY1FfOHNBa056SDhEWnlvMURrVmRGbVNqTjZxYXpkWmdUamJGQlF6UXpiVVBaTzNtLUFqUER6M2Y4MWNZaGRTcGZtWFROd1JyVk0tREo1bEdZaENFaUYtUTJiT1JEX0pDVXVlaDFIWU9IN1BGc2J0Z1Y4SU5WUnlINmgzbjZHSm1WNThIS3Vpc0FVeWxTT2dR?oc=5,2026-06-21T17:45:04+00:00,1782063904,title,,,,,,,20260622
inc_116,Bairros de BH podem ficar sem água neste domingo; veja lista,furto,盗窃,Belo Horizonte,MG,-19.935226,-43.91851,G1 Minas Gerais,https://g1.globo.com/mg/minas-gerais/noticia/2026/06/21/bairros-de-bh-podem-ficar-sem-agua-neste-domingo-veja-lista.ghtml,2026-06-21T17:42:16+00:00,1782063736,default,,,,,,,20260622
inc_117,Tenente do Corpo de Bombeiros morre após sofrer choque elétrico durante pescaria em Rio Branco,homicidio,凶杀,Rio Branco,AC,-9.994011,-67.812194,G1 Acre,https://g1.globo.com/ac/acre/noticia/2026/06/21/tenente-do-corpo-de-bombeiros-morre-apos-sofrer-choque-eletrico-durante-pescaria-em-rio-branco.ghtml,2026-06-21T17:41:44+00:00,1782063704,title,,,,,,,20260622
inc_118,Vigilância Sanitária vai acionar Exército para investigar origem de aparelhos de raio-X encontrados em ferro-velho de Anápolis,outros,其他,Goiânia,GO,-16.662237,-49.274886,Jornal Opção GO,https://www.jornalopcao.com.br/ultimas-noticias/vigilancia-sanitaria-vai-acionar-exercito-para-investigar-origem-de-aparelhos-de-raio-x-encontrados-em-ferro-velho-de-anapolis-839033/,2026-06-21T17:33:25+00:00,1782063205,default,,,,,,,20260622
inc_119,Volkswagen abre inscrições para o processo seletivo do programa global trainee 2026,outros,其他,Volta Redonda,RJ,-22.523848,-44.106543,G1 Sul do RJ,https://g1.globo.com/rj/sul-do-rio-costa-verde/noticia/2026/06/21/volkswagen-abre-inscricoes-para-o-processo-seletivo-do-programa-global-trainee-2026.ghtml,2026-06-21T17:33:05+00:00,1782063185,default,,,,,,,20260622
inc_120,Homem é preso suspeito de atear fogo na casa de ex-companheira dois dias depois dela receber medida protetiva,violencia,暴力,Sorocaba,SP,-23.507587,-47.475849,G1 Sorocaba,https://g1.globo.com/sp/sorocaba-jundiai/noticia/2026/06/21/homem-e-preso-suspeito-de-atear-fogo-na-casa-de-ex-companheira-dois-dias-depois-dela-receber-medida-protetiva.ghtml,2026-06-21T17:30:09+00:00,1782063009,default,,,,,,,20260622
inc_121,Júri de PMs acusados de envolvimento na morte de delator do PCC começa em Guarulhos - Diário da Manhã,faccao,派系,Guarulhos,,-23.467934,-46.532095,GNews Brasil Homicídio,https://news.google.com/rss/articles/CBMiswFBVV95cUxQNGhSRlJTVmlYQXRFTTBEakJQTlJrS3FiaGVSUDdULTVOdFllVThVSUlHaWR3QVBqTms4UVdBT3l4ME5SVVZiYWpwX0gxellqc1JLUmIxVi1nNmRXZzVHbWcybUloS25GaldsOVRBQ0dVdXBJdjJMNC1FMVRQWHZ1V3JuMk13UV8tSGotaldIRWpwTlZ4UDJJM0VFYVNkc3B2T2RLU0dWbmptQVg0YnJpUzhyWQ?oc=5,2026-06-21T17:25:00+00:00,1782062700,title,,,,,,,20260622
